datetime,model_loss,baseline_loss,true_returns,true_vols,model_preds,baseline_preds
2018-06-30,-5.664095007854959,-8.235707158627717,"[-2.6883667e-03 -4.2596422e-03  1.7928587e-03  1.5299346e-03
 -1.3105577e-03  2.7522214e-03 -1.8141445e-03  3.2240876e-03
 -4.6934527e-03  2.6927104e-03 -7.9453463e-04 -1.4452307e-03
 -3.1214885e-03  1.6820122e-03 -4.4853631e-03  1.3712351e-04
  1.8181516e-04  5.5963560e-03 -4.0420005e-03  1.5151515e-04
  4.7454224e-03 -8.1616864e-03  4.4915700e-04  4.5824194e-04
  1.2791790e-03 -4.1435525e-04  2.2243720e-03 -3.0613365e-03
  1.5511564e-03  6.7334101e-03  2.8392501e-04 -2.4151669e-03
  2.1619403e-03  5.1608100e-03  2.4036942e-02 -2.0175045e-03
 -1.5217882e-03 -3.0580445e-03  1.8635087e-03 -1.1584752e-03
  2.8839565e-03 -7.6259348e-05  3.6479600e-04 -1.4590468e-02
 -1.3265299e-03 -3.8209367e-03]","[4.1156381e-04 4.3222331e-04 2.1497025e-04 2.0892234e-04 2.1287249e-04
 3.1594338e-04 2.4716672e-04 2.7527299e-04 2.9396042e-04 3.5239838e-04
 3.6238509e-04 2.7580035e-04 3.8323726e-04 2.5489688e-04 2.0213929e-04
 1.5356425e-04 8.9300818e-05 2.0159149e-04 1.2565334e-04 1.4378209e-04
 2.8533523e-04 2.4051484e-04 2.3982428e-04 1.7250539e-04 1.7690947e-04
 1.8171575e-04 1.2929557e-04 1.2649437e-04 1.2630547e-04 2.2243008e-04
 1.5684153e-04 2.8011377e-04 1.9215180e-04 2.3669857e-04 6.8970193e-04
 2.9679580e-04 1.4271803e-04 1.4166482e-04 1.2852388e-04 1.7625169e-04
 1.4928103e-04 8.0184727e-05 1.7876647e-04 3.1050001e-04 2.5007839e-04
 3.3990666e-04]","[6.13989355e-03 1.63242966e-03 1.55950729e-02 1.56681463e-02
 2.00496032e-03 1.10278997e-05 1.94057589e-03 2.08006632e-02
 8.31135549e-03 3.68033675e-03 4.21974051e-04 1.04895104e-02
 5.21145249e-03 9.86373331e-03 2.51184672e-01 1.40031995e-02
 5.76976361e-03 8.67557749e-02 3.19903810e-03 1.55047970e-02
 3.09498105e-02 7.03105237e-04 8.06108043e-02 1.75664052e-02
 1.25430068e-02 3.31866351e-04 5.87070885e-04 6.68015218e-06
 1.79765280e-03 3.39581147e-02 3.49945767e-04 8.82725231e-03
 1.67095102e-03 1.75961060e-03 4.04227379e-04 4.83605871e-03
 1.29410357e-04 4.18628566e-03 6.19814955e-02 1.69907813e-03
 6.70346199e-04 1.16871970e-05 2.13925261e-02 2.48682220e-03
 7.71533791e-03 1.16954942e-03]","[0.00023758 0.00023758 0.00023758 0.00023758 0.00023758 0.00023758
 0.00023758 0.00023758 0.00023758 0.00023758 0.00023758 0.00023758
 0.00023758 0.00023758 0.00023758 0.00023758 0.00023766 0.00023766
 0.00023766 0.00023766 0.00023766 0.00023766 0.00023766 0.00023766
 0.00023766 0.00023766 0.00023766 0.00023766 0.00023766 0.00023766
 0.00023766 0.00023766 0.00023762 0.00023762 0.00023762 0.00023762
 0.00023762 0.00023762 0.00023762 0.00023762 0.00023762 0.00023762
 0.00023762 0.00023762 0.00023762 0.00023762]"
2018-07-05,-5.440987057156033,-8.218186663766193,"[-0.00254508  0.00207252 -0.00049544 -0.00075328  0.00209324  0.00209339
  0.00154192  0.00042052 -0.00271617  0.00273726 -0.00524116 -0.00262712
  0.00326314 -0.00299435 -0.00295765 -0.01257099  0.00342236  0.00068368
 -0.00186471  0.00583312 -0.00050342 -0.00065069 -0.00250565  0.00451758
 -0.00203031 -0.00066185 -0.00392032 -0.00449971  0.00291524  0.00277308
 -0.00119016  0.00461434 -0.00080896  0.00885216 -0.002251   -0.00268501
  0.00219002 -0.00079097  0.00649509 -0.00577573  0.00051634  0.00046433
  0.00306979 -0.00255851  0.00349277 -0.00059898 -0.00392269  0.00291651
  0.0014672   0.00047899 -0.00081715 -0.00195994  0.00227233 -0.00315867
  0.00051548  0.00135511 -0.00036898 -0.00294456 -0.00590453  0.0051838
  0.00071464 -0.00106833 -0.00213704  0.00060952 -0.0010176  -0.00364344
  0.0019099   0.0075076   0.02708849 -0.00266183 -0.00118432  0.00132967
 -0.00356708 -0.00027687  0.00282014 -0.00087329  0.00109446 -0.00129804
  0.00152065 -0.00208703  0.00207219 -0.00162917  0.00185618  0.00132987
 -0.00018966 -0.00049062  0.00045357  0.00021486  0.00171276 -0.0029477
  0.0010275   0.00044151 -0.00659704  0.0020005  -0.00275974  0.00020739
  0.00093051 -0.00166329  0.00032243  0.00184006  0.00202402 -0.00043571
 -0.00493992 -0.00045002  0.0056859  -0.00283965  0.00348033 -0.0009254
 -0.00271419 -0.00162667  0.00069342  0.00193275 -0.00222111  0.00489988
 -0.00333802 -0.00532871  0.00044689]","[2.11211678e-04 1.59501898e-04 1.69218547e-04 1.53374305e-04
 1.88195481e-04 1.08019500e-04 2.56645057e-04 1.77442111e-04
 1.82255186e-04 2.01039133e-04 2.26625474e-04 2.38621811e-04
 1.86370424e-04 9.32260809e-05 1.25770312e-04 2.78796972e-04
 1.40236909e-04 1.33994210e-04 1.90902865e-04 1.55915695e-04
 1.17100746e-04 1.08221851e-04 6.55891417e-05 7.63655626e-05
 6.37377234e-05 1.79799215e-04 8.18243570e-05 2.01479997e-04
 2.79344764e-04 1.91314350e-04 1.07187960e-04 1.19782759e-04
 1.87548503e-04 3.90815432e-04 2.11187333e-04 1.05903877e-04
 9.68755121e-05 7.36878937e-05 2.18724701e-04 2.03684162e-04
 4.29851825e-05 1.51278204e-04 1.41853059e-04 1.76645073e-04
 1.09508932e-04 7.91365819e-05 7.68359168e-05 9.51637121e-05
 6.19905113e-05 6.50535003e-05 4.38924872e-05 2.79996293e-05
 5.06646647e-05 4.89592276e-05 4.28443491e-05 6.44976462e-05
 4.66942984e-05 1.59798481e-04 2.05557764e-04 1.16155315e-04
 8.66790215e-05 4.91944666e-05 7.55345682e-05 5.28171076e-05
 7.05823913e-05 8.80400839e-05 5.70557640e-05 1.58872281e-04
 8.24141840e-04 3.91408248e-04 2.01714443e-04 2.01688134e-04
 1.18766096e-04 4.77736139e-05 1.06327243e-04 9.52912378e-05
 7.58047681e-05 9.49707028e-05 1.13417897e-04 1.13774309e-04
 3.95929128e-05 1.17470365e-04 1.20834557e-04 2.71444704e-04
 8.55295875e-05 6.00096755e-05 1.71358006e-05 2.46481504e-05
 2.60072247e-05 2.57955726e-05 2.23907646e-05 4.53635294e-05
 1.84038276e-04 9.87626991e-05 8.38862543e-05 4.95608838e-05
 3.97858239e-05 1.25410064e-04 1.86654852e-05 1.05612860e-04
 8.63152891e-05 9.38044541e-05 1.19457676e-04 3.72229733e-05
 9.90851477e-05 1.11743655e-04 8.31599173e-05 6.50200818e-05
 2.03735282e-04 1.54473106e-04 6.39499413e-05 4.43536665e-05
 6.08969458e-05 5.98036277e-05 2.85965449e-04 4.29580396e-04
 1.56146765e-04]","[1.43383201e-02 8.73956829e-03 1.08232507e-05 1.56026671e-03
 5.31151600e-04 1.41326254e-02 9.46186949e-03 1.05385296e-02
 7.68977255e-02 2.54520513e-02 3.27706449e-02 1.14789885e-02
 1.89171508e-02 1.64107587e-02 1.13062422e-04 6.17558253e-04
 3.01044271e-03 1.36049455e-02 5.55286221e-02 5.01053990e-04
 4.63736840e-02 2.97597554e-02 7.16736307e-04 2.59652012e-03
 9.57353041e-03 9.55842212e-02 1.47551415e-03 4.10035063e-05
 2.87390249e-05 5.50114596e-03 2.71363504e-04 5.14572337e-02
 1.27635263e-02 1.48857513e-03 1.44645761e-04 7.62744341e-03
 9.98713542e-03 1.37548307e-02 4.41907682e-02 3.91556132e-05
 1.88924149e-02 1.22059521e-03 1.09615847e-02 2.89449021e-02
 1.18722245e-02 5.23141446e-03 1.37839862e-03 9.36357677e-03
 6.50046743e-04 8.66270810e-03 3.10260919e-03 1.76222716e-02
 5.52971624e-02 1.79299172e-02 4.42435518e-02 1.33298815e-03
 2.58630927e-04 2.20033694e-02 9.97834187e-03 2.51954868e-02
 3.33104096e-03 1.15326196e-02 1.12589914e-03 6.21486362e-03
 8.21523019e-04 3.57171111e-02 1.78353090e-04 8.19911773e-04
 7.09701749e-03 7.07634352e-03 2.71419678e-02 1.97332149e-04
 5.28133707e-03 1.13181584e-02 3.06947958e-02 1.99602963e-03
 5.14663011e-03 7.61187286e-04 4.77964394e-02 2.18957430e-03
 3.11841220e-02 1.14648659e-02 2.19762023e-03 3.38495038e-02
 2.43604556e-03 2.85864295e-03 3.19409487e-03 1.44389152e-04
 4.51730099e-03 3.24888359e-04 1.18109817e-02 4.07372368e-03
 6.12644851e-02 3.20993215e-02 7.37267037e-05 8.59482097e-04
 3.00546503e-03 2.81210449e-02 2.19055481e-04 2.14600004e-03
 3.07492493e-03 8.75475165e-03 7.61014502e-03 1.88857634e-02
 5.84389362e-03 4.69574006e-04 1.64507504e-03 5.18001802e-03
 5.21378266e-03 7.09135160e-02 1.01136072e-02 8.41171306e-04
 2.07857080e-02 2.42810557e-03 5.33671491e-03 6.33166544e-03
 5.24569186e-04]","[0.00025369 0.00025369 0.00025369 0.00025369 0.00025369 0.00025369
 0.00025369 0.00025369 0.00025369 0.00025369 0.00025369 0.00025369
 0.00025369 0.00025369 0.00025369 0.00025369 0.00025364 0.00025364
 0.00025364 0.00025364 0.00025364 0.00025364 0.00025364 0.00025364
 0.00025364 0.00025364 0.00025364 0.00025364 0.00025364 0.00025364
 0.00025364 0.00025364 0.00025357 0.00025357 0.00025357 0.00025357
 0.00025357 0.00025357 0.00025357 0.00025357 0.00025357 0.00025357
 0.00025357 0.00025357 0.00025357 0.00025357 0.00025357 0.00025357
 0.00025349 0.00025349 0.00025349 0.00025349 0.00025349 0.00025349
 0.00025349 0.00025349 0.00025349 0.00025349 0.00025349 0.00025349
 0.00025349 0.00025349 0.00025349 0.00025349 0.00025336 0.00025336
 0.00025336 0.00025336 0.00025336 0.00025336 0.00025336 0.00025336
 0.00025336 0.00025336 0.00025336 0.00025336 0.00025336 0.00025336
 0.00025336 0.00025336 0.0002533  0.0002533  0.0002533  0.0002533
 0.0002533  0.0002533  0.0002533  0.0002533  0.0002533  0.0002533
 0.0002533  0.0002533  0.0002533  0.0002533  0.0002533  0.0002533
 0.00025318 0.00025318 0.00025318 0.00025318 0.00025318 0.00025318
 0.00025318 0.00025318 0.00025318 0.00025318 0.00025318 0.00025318
 0.00025318 0.00025318 0.00025318 0.00025318 0.00025306 0.00025306
 0.00025306 0.00025306 0.00025306]"
2018-07-10,-6.082430652064136,-8.389497838468634,"[-2.1792948e-03  5.1098660e-04  7.0048636e-04 -3.0873276e-03
 -3.3666373e-03  1.1830189e-03 -2.6815988e-03 -2.1980964e-02
  4.7445432e-03 -1.7189892e-02  1.0630590e-03  2.6300172e-03
 -1.6496135e-03  1.0890815e-03 -4.3461574e-03  1.2073290e-03
  1.2906063e-03  8.4726082e-05  2.3255933e-03 -2.3020597e-03
 -3.6562010e-04  1.3102610e-02 -3.1798873e-03 -5.7810644e-04
 -4.7284914e-03  2.1086889e-03 -1.4915515e-03 -4.2550866e-03
  5.9404080e-03  2.9727286e-03 -3.9845267e-03  7.5815670e-04
 -7.1560621e-04  3.7199081e-04 -1.1886584e-03 -5.0761225e-04
 -2.4521081e-03  9.2300039e-04 -1.3911264e-03  1.1092764e-03
  1.0199521e-03  8.5702544e-04  1.0761380e-03  1.6222283e-03
 -2.1483700e-03 -5.9070378e-03 -1.5171965e-04  1.9484780e-03
 -9.8955457e-04 -5.4964930e-04 -1.7843498e-02 -5.9896307e-03
  3.2823670e-03 -2.4219656e-03 -1.6292433e-03 -2.1607750e-03
  2.8988745e-03  4.3354122e-04 -3.2675616e-04 -1.8557989e-03
  1.8994804e-03 -3.4303209e-04 -8.3056011e-04  1.2470898e-04
 -2.7697219e-04 -2.2195706e-04 -3.6637301e-03  1.5422545e-02
 -1.2498440e-03 -6.6882715e-04  1.6335879e-03  1.1158455e-03
 -6.7063875e-04 -2.0656410e-04 -2.3055228e-03  3.0739175e-03
 -2.4400905e-03  7.0578652e-05 -2.8872482e-05  1.2071207e-03
  4.3658311e-03 -4.1671889e-03  4.8042357e-04  2.2213578e-03
 -7.8147039e-04  1.5894661e-03 -4.3895501e-03 -1.0072198e-02
  1.8444548e-03  4.7507635e-03  5.9989886e-04 -6.4172829e-04
  3.5973631e-03 -5.7887955e-04 -1.3466697e-03 -3.0563895e-03
  1.6097905e-03  5.6924531e-04 -1.2418225e-03  1.1662635e-03
 -6.2076544e-04 -2.8433939e-03  3.5316804e-03  2.0106835e-03
  3.2723669e-04  3.1430303e-04  1.9238169e-04  2.8690058e-04
  3.5210431e-03 -1.0401447e-03 -2.8511598e-03  4.8474106e-03
  3.7006612e-04 -7.4984529e-04 -3.0434369e-03 -4.1471352e-04
 -8.9690409e-05]","[1.60445314e-04 1.25313309e-04 8.64875183e-05 7.60666371e-05
 4.37892217e-04 1.28237545e-04 1.96535038e-04 4.88852791e-04
 2.55064457e-04 4.62150347e-04 2.59624649e-04 1.61278920e-04
 1.05758001e-04 4.66428792e-05 1.18456119e-04 9.56763834e-05
 3.83780389e-05 3.56421187e-05 6.27849586e-05 1.31526904e-04
 1.55914851e-04 3.42978776e-04 9.12037140e-05 1.19823933e-04
 7.69008329e-05 1.09470122e-04 1.32697474e-04 1.60139345e-04
 1.20088669e-04 9.34623749e-05 1.46540115e-04 9.95995142e-05
 1.18854805e-04 1.08079264e-04 8.20812929e-05 4.65039157e-05
 9.56193835e-05 9.39479942e-05 9.47348890e-05 1.26670697e-04
 8.53402598e-05 1.30410262e-04 1.32273708e-04 6.51658920e-05
 7.78873073e-05 8.27141339e-05 1.30295506e-04 4.28974854e-05
 2.77082854e-05 7.27463412e-05 3.70724709e-04 3.23475804e-04
 5.68602700e-04 1.49805841e-04 9.70036999e-05 1.29533160e-04
 8.06726530e-05 4.15514660e-05 5.45919320e-05 8.85331319e-05
 8.25011375e-05 6.68024004e-05 3.04286004e-05 5.75487938e-05
 5.94558878e-05 1.03233804e-04 1.71674561e-04 4.48592560e-04
 2.88075767e-04 4.89861304e-05 1.06907872e-04 1.12327965e-04
 1.06923959e-04 8.02445866e-05 6.95694325e-05 6.96474162e-05
 1.22980913e-04 6.08804221e-05 4.17070951e-05 4.56128946e-05
 1.43138241e-04 1.03261453e-04 8.97694918e-05 6.99807861e-05
 4.86517092e-05 4.94764208e-05 2.03715055e-04 2.95374019e-04
 3.18560080e-04 2.23390380e-04 9.07406575e-05 1.03729864e-04
 1.56709444e-04 1.07326734e-04 4.76061432e-05 8.06063035e-05
 5.40736983e-05 6.49602953e-05 5.82246794e-05 4.03074009e-05
 2.08030615e-05 8.11396385e-05 1.03081198e-04 7.14797570e-05
 6.33376912e-05 3.65224296e-05 4.19712924e-05 4.47131752e-05
 6.66968044e-05 3.20045838e-05 6.37386256e-05 7.74373402e-05
 1.11679452e-04 1.28629952e-04 6.26099863e-05 4.11763394e-05
 6.26773690e-05]","[6.23677392e-04 3.87686625e-04 6.72209717e-04 6.57074004e-02
 1.18741887e-02 8.31275684e-05 9.45652835e-03 4.03864076e-04
 1.01476591e-02 1.90036697e-03 7.05160855e-05 8.08777064e-02
 6.13534823e-03 3.24636931e-03 1.83405075e-03 4.36820881e-03
 4.02646510e-05 5.87240036e-04 1.07200921e-03 3.58889555e-03
 1.98479393e-05 1.11613264e-02 1.00500253e-03 1.09391399e-02
 2.37080953e-04 1.10751425e-03 2.28940067e-03 6.29583519e-05
 7.08009698e-04 2.81769410e-02 3.10891331e-03 7.27555575e-03
 7.44922180e-03 6.73487200e-04 1.56520512e-02 8.64936784e-03
 5.62492665e-03 3.93635966e-03 4.37930506e-03 2.63418676e-03
 9.10102203e-03 1.94131136e-02 2.01412025e-04 1.09211905e-02
 3.23820557e-03 3.35863489e-03 5.19906804e-02 4.26416489e-04
 1.10392720e-02 2.86820019e-03 6.75531337e-04 5.81815140e-04
 3.38107493e-04 5.45241521e-04 7.23087462e-03 1.82387617e-03
 1.27542939e-03 4.01104614e-02 6.47757128e-02 6.30042574e-04
 4.45116684e-03 2.62881606e-03 5.04515483e-04 1.29482234e-02
 2.82628532e-03 8.11248610e-04 2.18843255e-04 6.06196467e-03
 7.06236996e-03 1.24496082e-02 2.22925111e-04 4.56276648e-02
 1.43269096e-02 8.34434852e-03 4.80665313e-03 2.83720996e-02
 1.60449892e-02 9.41621372e-04 6.28851634e-03 1.87262297e-02
 1.71057899e-02 9.00165178e-05 6.74208812e-03 1.83867262e-04
 4.59169317e-03 1.07416678e-02 2.77867675e-05 7.19775585e-03
 1.37669485e-04 1.59869192e-03 7.72992189e-06 3.00543313e-03
 1.21258767e-02 1.71455406e-02 1.50586087e-02 4.13786212e-04
 1.69392780e-03 2.76617287e-03 3.27992365e-02 4.90044913e-05
 4.25833184e-03 1.65355089e-03 7.52130154e-06 2.56964762e-04
 3.39541730e-05 2.66826508e-04 8.26877076e-03 1.63397193e-03
 4.86814510e-03 3.01651051e-03 5.09051234e-03 1.56231830e-02
 8.36748909e-03 4.03417391e-04 1.95987965e-03 7.68385653e-04
 2.45960001e-02]","[0.00020762 0.00020762 0.00020762 0.00020762 0.00020762 0.00020762
 0.00020762 0.00020762 0.00020762 0.00020762 0.00020762 0.00020762
 0.00020762 0.00020762 0.00020762 0.00020762 0.00020761 0.00020761
 0.00020761 0.00020761 0.00020761 0.00020761 0.00020761 0.00020761
 0.00020761 0.00020761 0.00020761 0.00020761 0.00020761 0.00020761
 0.00020761 0.00020761 0.00020755 0.00020755 0.00020755 0.00020755
 0.00020755 0.00020755 0.00020755 0.00020755 0.00020755 0.00020755
 0.00020755 0.00020755 0.00020755 0.00020755 0.00020755 0.00020755
 0.00020747 0.00020747 0.00020747 0.00020747 0.00020747 0.00020747
 0.00020747 0.00020747 0.00020747 0.00020747 0.00020747 0.00020747
 0.00020747 0.00020747 0.00020747 0.00020747 0.00020742 0.00020742
 0.00020742 0.00020742 0.00020742 0.00020742 0.00020742 0.00020742
 0.00020742 0.00020742 0.00020742 0.00020742 0.00020742 0.00020742
 0.00020742 0.00020742 0.00020736 0.00020736 0.00020736 0.00020736
 0.00020736 0.00020736 0.00020736 0.00020736 0.00020736 0.00020736
 0.00020736 0.00020736 0.00020736 0.00020736 0.00020736 0.00020736
 0.0002073  0.0002073  0.0002073  0.0002073  0.0002073  0.0002073
 0.0002073  0.0002073  0.0002073  0.0002073  0.0002073  0.0002073
 0.0002073  0.0002073  0.0002073  0.0002073  0.00020719 0.00020719
 0.00020719 0.00020719 0.00020719]"
2018-07-15,-4.929690940707338,-8.221523322311102,"[ 9.0926996e-04 -1.6162315e-04  2.8238427e-03  1.5435867e-03
 -1.5297659e-04  3.2026795e-04  5.4764538e-03 -1.3444889e-03
  5.2219522e-03  2.6826402e-03 -3.7453906e-03  4.0522846e-03
 -1.0973830e-03  2.2407174e-03  1.2963822e-03  2.3920199e-02
  2.8844539e-03  1.2911265e-02 -4.0437886e-03 -1.6788719e-03
  5.0553675e-03  2.8237049e-04 -9.6673239e-04  7.3148324e-03
 -7.5940747e-04  2.1671373e-03 -2.0845651e-03  8.2565413e-05
  1.5464659e-03  7.3277359e-03  2.9460923e-03 -2.9520437e-03
  1.9917660e-03  6.6205213e-04 -4.6689403e-03 -2.8905077e-03
 -2.5720426e-03  4.1631539e-03  2.4318197e-03 -1.9035033e-03
  2.3784414e-03 -5.2412553e-03  2.4151064e-03 -2.6424162e-04
  3.0516896e-03  9.0730349e-03 -4.0662391e-03  6.2057652e-02
  2.2424879e-02 -6.7521040e-03  5.9260097e-03 -6.9570024e-03
  1.5594777e-04  4.1646450e-03 -5.7636457e-04  8.6864494e-03
  7.7445586e-03 -3.5323908e-03  3.6248979e-03  7.5448491e-04
 -4.2152465e-03 -9.6489284e-03  4.5467839e-03  2.6768984e-04
  1.7611797e-03  2.6655758e-03  2.3752358e-03 -2.4170158e-04
 -3.1501427e-03  1.1175397e-03  9.3503501e-03 -9.7716367e-03
 -3.7833746e-03 -8.6617293e-03 -4.8811149e-04  3.6862940e-03
  2.0631773e-03 -4.6358891e-03 -5.7132398e-03  3.3155233e-03
 -8.6338451e-04 -1.2164411e-04  1.8422109e-03  4.2422445e-04
 -2.9706217e-03  1.8039126e-03  1.1506410e-02 -4.5888582e-03
  5.6950394e-03  8.6924713e-04  8.4788725e-03 -5.0953394e-03
 -7.6507591e-03 -2.7052874e-03  6.7839031e-03 -1.6573636e-04
  3.6680654e-03 -4.2368984e-03  2.7387466e-03  5.7225223e-03
 -1.0955768e-03 -8.1210416e-03]","[6.13890516e-05 4.48029241e-05 8.23824739e-05 5.15815627e-05
 9.22014515e-05 5.57797430e-05 2.98602419e-04 9.12952019e-05
 1.71006526e-04 9.17639554e-05 7.36042130e-05 5.92579636e-05
 5.19117893e-05 5.82882531e-05 1.41094308e-04 7.90350256e-04
 2.18984234e-04 4.98828711e-04 1.85739293e-04 1.45513899e-04
 1.57560906e-04 1.78927206e-04 1.19786797e-04 3.99090059e-04
 1.15925242e-04 6.96095667e-05 9.22696054e-05 9.26726207e-05
 1.48838459e-04 3.32221098e-04 1.37135139e-04 1.01814163e-04
 7.60587427e-05 8.50696160e-05 1.05439911e-04 1.60673924e-04
 1.21775767e-04 5.79864281e-05 1.10208173e-04 1.04176659e-04
 3.85354688e-05 7.79674956e-05 1.09913846e-04 8.03135190e-05
 1.47452156e-04 1.65611244e-04 1.29479595e-04 5.15707536e-03
 1.99705199e-03 1.96119770e-04 3.76031006e-04 4.00891324e-04
 1.49141779e-04 1.03845297e-04 6.44073807e-05 3.09655938e-04
 7.82640185e-04 1.43991885e-04 1.23221151e-04 1.17743060e-04
 2.15042877e-04 3.98767355e-04 1.24449522e-04 1.55255664e-04
 1.44004138e-04 1.29384527e-04 1.49786691e-04 2.65849027e-04
 1.18460332e-04 5.52202000e-05 2.55745079e-04 6.08346367e-04
 2.30586855e-04 5.81606175e-04 4.34318616e-04 4.94510517e-04
 1.86954741e-04 1.60985830e-04 1.62308614e-04 1.12200883e-04
 5.53687569e-05 8.09146295e-05 5.20950562e-05 6.15032332e-05
 1.08669810e-04 9.26372231e-05 2.27090364e-04 1.43623300e-04
 2.98989209e-04 1.49324551e-04 2.19323745e-04 1.36159477e-04
 2.18777132e-04 2.01848918e-04 1.28800340e-04 6.56003685e-05
 1.02676793e-04 2.19846901e-04 1.54913156e-04 4.20648110e-04
 1.27756241e-04 1.71298481e-04]","[1.43830283e-02 4.07775305e-03 1.76384170e-02 1.73711067e-03
 6.58564866e-02 4.88797156e-03 1.71553977e-02 1.31107459e-03
 1.79307312e-01 3.81466262e-02 3.42066213e-02 2.70696189e-02
 2.10929979e-02 1.81128476e-02 4.59809192e-02 1.23657603e-02
 3.07031721e-02 9.60500445e-03 5.08389203e-03 1.21595524e-03
 1.17056575e-02 7.61026293e-02 4.80991378e-02 2.27997662e-03
 1.85504910e-02 2.08120104e-02 4.27238867e-02 5.43426373e-04
 4.05630516e-03 3.38877551e-03 1.46416842e-03 2.55324086e-03
 1.54433521e-02 8.35455023e-04 3.02005857e-02 3.09940111e-02
 7.60557055e-02 4.14900966e-02 2.81824701e-04 1.92958128e-03
 3.53205726e-02 2.40355311e-03 3.97689678e-02 7.92410038e-03
 4.08098800e-03 1.91853158e-02 1.59729440e-02 1.31193455e-02
 1.03131188e-02 3.54805542e-03 1.10651469e-02 1.69600509e-02
 3.66023742e-03 9.88644660e-02 2.59399734e-04 3.17564001e-03
 1.40897711e-04 6.17950894e-02 1.02494918e-02 3.93149368e-02
 1.08403126e-02 7.90329184e-03 1.32828776e-03 2.62094922e-02
 6.11723692e-04 3.24115576e-03 4.38467134e-03 4.07049520e-04
 1.67215765e-02 5.02945768e-05 5.39247885e-05 7.47876847e-03
 1.15329167e-02 8.79122468e-04 9.23468992e-02 3.96752078e-03
 9.96065442e-04 6.93947496e-03 4.83776350e-03 4.20233198e-02
 1.25536239e-02 9.17350799e-02 7.85469297e-07 3.05555854e-03
 4.80749644e-02 1.11229056e-02 1.14416527e-02 6.84451824e-03
 3.02589405e-02 1.02319708e-03 3.19661312e-02 7.46599515e-04
 9.50110611e-03 1.87926725e-01 7.09351152e-03 1.05015980e-02
 4.73126769e-03 1.58500668e-04 3.43730822e-02 4.31738012e-02
 7.19114951e-07 3.30306180e-02]","[0.00018584 0.00018584 0.00018584 0.00018584 0.00018584 0.00018584
 0.00018584 0.00018584 0.00018584 0.00018584 0.00018584 0.00018584
 0.00018584 0.00018584 0.00018584 0.00018584 0.00018577 0.00018577
 0.00018577 0.00018577 0.00018577 0.00018577 0.00018577 0.00018577
 0.00018577 0.00018577 0.00018577 0.00018577 0.00018577 0.00018577
 0.00018577 0.00018577 0.00018581 0.00018581 0.00018581 0.00018581
 0.00018581 0.00018581 0.00018581 0.00018581 0.00018581 0.00018581
 0.00018581 0.00018581 0.00018581 0.00018581 0.00018581 0.00018581
 0.00018575 0.00018575 0.00018575 0.00018575 0.00018575 0.00018575
 0.00018575 0.00018575 0.00018575 0.00018575 0.00018575 0.00018575
 0.00018575 0.00018575 0.00018575 0.00018575 0.0001861  0.0001861
 0.0001861  0.0001861  0.0001861  0.0001861  0.0001861  0.0001861
 0.0001861  0.0001861  0.0001861  0.0001861  0.0001861  0.0001861
 0.0001861  0.0001861  0.00018615 0.00018615 0.00018615 0.00018615
 0.00018615 0.00018615 0.00018615 0.00018615 0.00018615 0.00018615
 0.00018615 0.00018615 0.00018615 0.00018615 0.00018615 0.00018615
 0.00018612 0.00018612 0.00018612 0.00018612 0.00018612 0.00018612]"
