datetime,retraining_flag,model_name,MLPPredictor,LSTMSoftplusPredictor,TransformerPredictor,SigmaLSTMPredictor
2018-07-15 05:00:00,False,,2.291405,5.662281e-05,5.7814836e-05,4.548512e-05
2018-07-15 06:00:00,False,,2.030431,5.674201e-05,5.7457226e-05,1.3681974e-05
2018-07-15 07:00:00,False,,1.8324218,5.6861216e-05,5.6980418e-05,0.02211872
2018-07-15 08:00:00,False,,1.8403093,5.674201e-05,5.7218822e-05,0.001298751
2018-07-15 09:00:00,False,,2.0309317,5.6384404e-05,5.709962e-05,0.011987168
2018-07-15 10:00:00,False,,1.8960743,5.6861216e-05,5.7338024e-05,0.0059638172
2018-07-15 11:00:00,False,,1.7815926,5.6503606e-05,5.7218822e-05,0.00029784977
2018-07-15 12:00:00,False,,1.8529894,5.662281e-05,5.709962e-05,0.02347603
2018-07-15 13:00:00,False,,1.865205,5.709962e-05,5.709962e-05,0.007457598
2018-07-15 14:00:00,False,,1.8539777,5.6503606e-05,5.6980418e-05,0.01154733
2018-07-15 15:00:00,False,,1.8487585,5.6861216e-05,5.6980418e-05,0.009993187
2018-07-16 08:00:00,False,,1.8503076,5.662281e-05,5.6980418e-05,0.00025337344
2018-07-16 09:00:00,False,,1.7488573,5.674201e-05,5.6980418e-05,0.004979389
2018-07-16 10:00:00,False,,1.996431,5.5192377e-05,5.769563e-05,0.00045031143
2018-07-16 11:00:00,False,,1.7433825,5.662281e-05,5.7457226e-05,0.008435957
2018-07-16 12:00:00,False,,1.7564162,5.5907592e-05,5.7934038e-05,0.016163921
2018-07-16 13:00:00,False,,1.702966,5.709962e-05,5.8530048e-05,0.00018998898
2018-07-16 14:00:00,False,,1.6216708,5.6980418e-05,5.8410846e-05,0.017615087
2018-07-16 15:00:00,False,,1.6238977,5.6503606e-05,5.817244e-05,0.0006950789
2018-07-16 16:00:00,False,,1.6864737,5.6861216e-05,5.8410846e-05,0.03772784
2018-07-16 17:00:00,False,,1.6376677,5.6861216e-05,5.8530048e-05,0.011901807
2018-07-16 18:00:00,False,,1.5407355,5.6265202e-05,5.8410846e-05,0.010778917
2018-07-16 19:00:00,False,,1.5155563,5.6861216e-05,5.8530048e-05,0.0021066633
2018-07-16 20:00:00,False,,1.346251,5.662281e-05,5.817244e-05,0.052017145
2018-07-16 21:00:00,False,,1.2472582,5.6980418e-05,5.8291644e-05,0.00063619943
