interval,value
original_residuals_step_1,5.8134166e-05
original_residuals_step_1,5.2530493e-05
original_residuals_step_1,4.27365e-05
original_residuals_step_1,6.10366e-05
original_residuals_step_1,3.8205013e-05
original_residuals_step_1,3.3639266e-05
original_residuals_step_1,2.6388829e-05
original_residuals_step_1,2.7687602e-05
original_residuals_step_1,3.0787167e-05
original_residuals_step_1,2.5438982e-05
original_residuals_step_1,5.172659e-05
original_residuals_step_1,-2.2595937e-05
original_residuals_step_1,8.5792235e-05
original_residuals_step_1,-3.0940806e-05
original_residuals_step_1,-2.0079424e-05
original_residuals_step_1,-2.0251398e-05
original_residuals_step_1,1.9796666e-05
original_residuals_step_1,9.225012e-06
original_residuals_step_1,-1.0773561e-05
original_residuals_step_1,-3.8261336e-05
original_residuals_step_1,5.512651e-05
original_residuals_step_1,-3.2407886e-05
original_residuals_step_1,-5.4684715e-06
original_residuals_step_1,3.864384e-05
original_residuals_step_1,2.781397e-05
original_residuals_step_1,-2.9613439e-05
original_residuals_step_1,-8.775531e-05
original_residuals_step_1,2.6242764e-05
original_residuals_step_1,6.4447784e-05
original_residuals_step_1,7.4326315e-05
original_residuals_step_1,8.9483576e-05
original_residuals_step_1,3.236105e-05
original_residuals_step_1,-0.0007460108
original_residuals_step_1,0.0002472282
original_residuals_step_1,0.00029017226
original_residuals_step_2,8.691364e-05
original_residuals_step_2,8.3563034e-05
original_residuals_step_2,5.716661e-05
original_residuals_step_2,4.8291346e-05
original_residuals_step_2,-8.1297534e-05
original_residuals_step_2,1.7781393e-05
original_residuals_step_2,-9.791291e-05
original_residuals_step_2,1.9653773e-05
original_residuals_step_2,8.170018e-05
original_residuals_step_2,5.9944075e-05
original_residuals_step_2,8.1388e-05
original_residuals_step_2,9.815737e-05
original_residuals_step_2,0.00010598704
original_residuals_step_2,5.6909987e-05
original_residuals_step_2,3.6889156e-05
original_residuals_step_2,-3.9789666e-05
original_residuals_step_2,0.00010259096
original_residuals_step_2,6.807912e-05
original_residuals_step_2,6.763275e-05
original_residuals_step_2,6.485546e-05
original_residuals_step_2,7.831392e-05
original_residuals_step_2,9.176243e-05
original_residuals_step_2,0.00010650144
original_residuals_step_2,9.959108e-05
original_residuals_step_2,9.8129276e-05
original_residuals_step_2,0.000114702685
original_residuals_step_2,0.00010417878
original_residuals_step_2,-0.00020834373
original_residuals_step_2,-0.0007853087
original_residuals_step_2,9.738724e-05
original_residuals_step_2,-8.642177e-05
original_residuals_step_2,0.000110299545
original_residuals_step_2,3.2746626e-05
original_residuals_step_2,9.0240734e-05
original_residuals_step_2,9.7458804e-05
original_residuals_step_2,9.223807e-05
original_residuals_step_2,9.805166e-05
original_residuals_step_2,8.155618e-05
original_residuals_step_2,9.613122e-05
original_residuals_step_2,7.1929884e-05
original_residuals_step_2,9.728054e-05
