interval,value
original_residuals_step_1,5.4858676e-05
original_residuals_step_1,0.00011444455
original_residuals_step_1,4.5717512e-05
original_residuals_step_1,9.262628e-05
original_residuals_step_1,4.6991438e-05
original_residuals_step_1,7.5491684e-05
original_residuals_step_1,2.6662623e-05
original_residuals_step_1,3.006062e-07
original_residuals_step_1,3.0499461e-05
original_residuals_step_1,6.655362e-05
original_residuals_step_1,2.1889762e-05
original_residuals_step_1,2.7932256e-05
original_residuals_step_1,6.131118e-05
original_residuals_step_1,-3.658949e-05
original_residuals_step_1,8.9331144e-05
original_residuals_step_1,-3.8068632e-05
original_residuals_step_1,-7.475799e-06
original_residuals_step_1,2.7169408e-05
original_residuals_step_1,1.9421837e-05
original_residuals_step_1,-2.409055e-06
original_residuals_step_1,4.2305917e-05
original_residuals_step_1,4.7086214e-06
original_residuals_step_1,6.214985e-05
original_residuals_step_1,-3.6353755e-05
original_residuals_step_1,1.1281976e-05
original_residuals_step_1,3.7962578e-05
original_residuals_step_1,1.4724465e-05
original_residuals_step_1,-3.163042e-05
original_residuals_step_1,-7.6964265e-05
original_residuals_step_1,6.1704966e-05
original_residuals_step_1,7.201948e-05
original_residuals_step_1,7.6105964e-05
original_residuals_step_1,4.6103232e-05
original_residuals_step_1,1.6494887e-05
original_residuals_step_1,-0.00076103886
original_residuals_step_1,0.00018803454
original_residuals_step_1,0.00021495149
original_residuals_step_2,0.00022223024
original_residuals_step_2,1.4441659e-05
original_residuals_step_2,1.4762438e-05
original_residuals_step_2,7.436969e-05
original_residuals_step_2,-9.542133e-05
original_residuals_step_2,4.806793e-05
original_residuals_step_2,-0.000101920625
original_residuals_step_2,-1.563687e-05
original_residuals_step_2,2.3657005e-05
original_residuals_step_2,3.133814e-05
original_residuals_step_2,6.481641e-05
original_residuals_step_2,0.00010191054
original_residuals_step_2,2.7956692e-05
original_residuals_step_2,4.091792e-05
original_residuals_step_2,-1.3192839e-05
original_residuals_step_2,-1.9013154e-05
original_residuals_step_2,0.0001195582
original_residuals_step_2,5.6721132e-05
original_residuals_step_2,2.6486068e-05
original_residuals_step_2,3.8571445e-05
original_residuals_step_2,3.2289012e-05
original_residuals_step_2,6.730542e-05
original_residuals_step_2,5.548945e-05
original_residuals_step_2,4.0234034e-05
original_residuals_step_2,3.2648524e-05
original_residuals_step_2,4.2009917e-05
original_residuals_step_2,0.00015312531
original_residuals_step_2,-0.00010860259
original_residuals_step_2,-0.0007387667
original_residuals_step_2,0.00014527075
original_residuals_step_2,-4.2471147e-05
original_residuals_step_2,0.00010544453
original_residuals_step_2,2.6259171e-05
original_residuals_step_2,0.00011694385
original_residuals_step_2,4.258227e-05
original_residuals_step_2,5.6575856e-05
original_residuals_step_2,7.537805e-05
original_residuals_step_2,9.6576725e-05
original_residuals_step_2,2.4979578e-05
original_residuals_step_2,3.8447793e-05
original_residuals_step_2,7.833303e-05
original_residuals_step_2,2.8284296e-05
original_residuals_step_2,4.395241e-05
original_residuals_step_2,-5.6917997e-05
original_residuals_step_2,2.1329535e-05
original_residuals_step_2,7.828046e-05
original_residuals_step_2,-0.00036245235
original_residuals_step_2,7.437183e-05
original_residuals_step_2,0.00017768743
original_residuals_step_2,-2.6946014e-05
original_residuals_step_2,7.872688e-06
original_residuals_step_2,0.00013509097
original_residuals_step_2,4.3376545e-05
original_residuals_step_2,2.0908166e-05
original_residuals_step_2,-3.455281e-05
original_residuals_step_2,-1.090904e-05
original_residuals_step_2,8.223891e-06
original_residuals_step_2,-1.5310838e-05
original_residuals_step_2,6.1621206e-05
original_residuals_step_2,1.9131912e-06
original_residuals_step_2,0.00019913702
original_residuals_step_2,4.4368477e-05
original_residuals_step_2,3.5670382e-06
original_residuals_step_2,1.6396625e-05
original_residuals_step_2,6.2754407e-07
original_residuals_step_2,-1.461455e-05
original_residuals_step_2,4.3784094e-06
original_residuals_step_2,7.127704e-05
original_residuals_step_2,3.222326e-05
original_residuals_step_2,1.6083733e-05
original_residuals_step_2,-0.00017179127
original_residuals_step_2,7.8285186e-05
original_residuals_step_2,4.5490367e-05
original_residuals_step_2,5.4424818e-05
original_residuals_step_2,7.998959e-05
original_residuals_step_2,0.00019865822
original_residuals_step_2,3.243019e-05
original_residuals_step_2,1.6268445e-05
original_residuals_step_2,5.2483752e-05
original_residuals_step_2,-0.00013538735
original_residuals_step_2,1.4407829e-05
original_residuals_step_2,-3.415386e-05
original_residuals_step_2,-7.954266e-06
original_residuals_step_2,-8.427243e-06
original_residuals_step_2,0.00014521889
original_residuals_step_2,3.8339447e-05
original_residuals_step_2,1.29661785e-05
original_residuals_step_2,1.8249484e-05
original_residuals_step_2,5.05007e-05
original_residuals_step_2,5.6537872e-05
original_residuals_step_2,0.00014530201
original_residuals_step_2,3.4280507e-05
original_residuals_step_2,1.3518489e-05
original_residuals_step_2,2.2511846e-05
original_residuals_step_2,2.8868273e-05
original_residuals_step_2,-6.218368e-06
original_residuals_step_2,6.333509e-05
original_residuals_step_2,3.2024636e-06
original_residuals_step_2,5.4610864e-06
original_residuals_step_2,9.3487615e-06
original_residuals_step_2,5.5164273e-06
original_residuals_step_2,-9.208274e-06
original_residuals_step_2,-1.9490355e-05
original_residuals_step_2,-0.00017848695
original_residuals_step_3,-4.0138853e-05
original_residuals_step_3,5.7342764e-05
original_residuals_step_3,7.006117e-05
original_residuals_step_3,6.847613e-05
original_residuals_step_3,-0.00011738575
original_residuals_step_3,5.3795193e-05
original_residuals_step_3,5.204608e-05
original_residuals_step_3,-4.9420705e-05
original_residuals_step_3,-0.00013281003
original_residuals_step_3,9.262617e-05
original_residuals_step_3,3.5083183e-05
original_residuals_step_3,3.2446558e-05
original_residuals_step_3,8.054297e-05
original_residuals_step_3,8.418081e-05
original_residuals_step_3,2.8873737e-05
original_residuals_step_3,-2.5786052e-05
original_residuals_step_3,-4.3850447e-05
original_residuals_step_3,4.682424e-05
original_residuals_step_3,8.956043e-05
original_residuals_step_3,-4.155605e-06
original_residuals_step_3,-2.7109763e-05
original_residuals_step_3,-2.1524349e-05
original_residuals_step_3,-5.843614e-05
original_residuals_step_3,5.922254e-05
original_residuals_step_3,-4.3743785e-05
original_residuals_step_3,2.9427174e-06
original_residuals_step_3,-5.9434493e-05
original_residuals_step_3,8.858457e-06
original_residuals_step_3,-2.7396803e-05
original_residuals_step_3,6.3667656e-05
original_residuals_step_3,3.3396318e-06
original_residuals_step_3,6.5037384e-05
original_residuals_step_3,-4.4483e-05
original_residuals_step_3,1.9062354e-05
original_residuals_step_3,3.2032647e-05
original_residuals_step_3,3.92355e-05
original_residuals_step_3,-4.8584952e-06
original_residuals_step_3,1.7794395e-05
original_residuals_step_3,7.8163794e-07
original_residuals_step_3,-4.031923e-05
original_residuals_step_3,-6.2807376e-06
original_residuals_step_3,-1.4238263e-05
original_residuals_step_3,-1.1359756e-05
original_residuals_step_3,9.3199065e-05
original_residuals_step_3,-0.00019038978
original_residuals_step_3,6.112304e-05
original_residuals_step_3,3.708511e-05
original_residuals_step_3,-8.599051e-05
original_residuals_step_3,5.200244e-05
original_residuals_step_3,-1.48481595e-05
original_residuals_step_3,2.5123154e-07
original_residuals_step_3,-2.1244461e-05
original_residuals_step_3,-9.887776e-05
original_residuals_step_3,-2.4009998e-05
original_residuals_step_3,6.8585294e-05
original_residuals_step_3,3.7948193e-06
original_residuals_step_3,6.0840153e-05
original_residuals_step_3,4.7635043e-05
original_residuals_step_3,6.544514e-05
original_residuals_step_3,3.6196125e-06
original_residuals_step_3,6.02168e-05
original_residuals_step_3,-1.1677933e-05
original_residuals_step_3,-0.00013322417
original_residuals_step_3,4.6955007e-05
original_residuals_step_3,8.9112655e-07
